Resultats per mesa - 2017

;;;;;;;;;;;;;;;;;;;Ciutadans-Partido de la Ciudadanía (C's);;Junts per Catalunya (JUNTSxCAT);;Esquerra Republicana-Catalunya Sí (ERC-CatSí);;Partit dels Socialistes de Catalunya (PSC-PSOE) (PSC);;Catalunya en Comú-Podem (CatComú-Podem);;Candidatura d'Unitat Popular (CUP);;Partit Popular / Partido Popular (PP);;Partit Animalista contra el Maltractament Animal (PACMA);;Recortes Cero-Grupo Verde (RECORTES CERO-GRUPO VERDE);;Per un Món Més Just (PU M+J);;Diàleg Republicà (Candidatura retirada) (DIÀLEG (C. RETIRADA));;
Codi circumscripció;Codi municipi;Nom municipi;Districte;Secció;Mesa;Cens electoral;Votants;% votants;Abstenció;% abstenció;Vots nuls;% vots nuls;Vots en blanc;% vots en blanc; Vots a candidatures;% vots a candidatures;Vots vàlids;% vots vàlids;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Vots;%;Codi comarca;Nom comarca;
08;248;Santa Eulàlia de Ronçana                          ;01;002 ;C;       852;       717;084,15;       135;015,85;         0;000,00;         2;000,28;       715;099,72;       717;100,00;       130;018,13;       233;032,50;       190;026,50;        58;008,09;        40;005,58;        32;004,46;        26;003,63;         6;000,84;         0;000,00;         0;000,00;         0;000,00;41;Vallès Oriental                         ;
08;249;Santa Fe del Penedès                              ;01;001 ;U;       274;       258;094,16;        16;005,84;         0;000,00;         0;000,00;       258;100,00;       258;100,00;        16;006,20;       115;044,57;        79;030,62;        10;003,88;         7;002,71;        27;010,47;         4;001,55;         0;000,00;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;250;Santa Margarida de Montbui                        ;01;001 ;U;       680;       614;090,29;        66;009,71;         2;000,33;        59;009,61;       553;090,07;       612;099,67;        43;007,03;       237;038,73;       205;033,50;        33;005,39;        21;003,43;         0;000,00;        14;002,29;         0;000,00;         0;000,00;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;002 ;A;       804;       644;080,10;       160;019,90;         3;000,47;         1;000,16;       640;099,38;       641;099,53;       284;044,31;        60;009,36;        78;012,17;       113;017,63;        60;009,36;        22;003,43;        17;002,65;         5;000,78;         1;000,16;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;002 ;B;       773;       656;084,86;       117;015,14;         4;000,61;         3;000,46;       649;098,93;       652;099,39;       324;049,69;        45;006,90;        78;011,96;        89;013,65;        61;009,36;        14;002,15;        29;004,45;         9;001,38;         0;000,00;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;003 ;U;       866;       697;080,48;       169;019,52;         3;000,43;         6;000,86;       688;098,71;       694;099,57;       281;040,49;        63;009,08;        78;011,24;       185;026,66;        44;006,34;        11;001,59;        20;002,88;         4;000,58;         2;000,29;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;004 ;U;       681;       578;084,88;       103;015,12;         2;000,35;         4;000,69;       572;098,96;       576;099,65;       254;044,10;        52;009,03;        78;013,54;        98;017,01;        50;008,68;        16;002,78;        15;002,60;         7;001,22;         2;000,35;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;005 ;A;       584;       464;079,45;       120;020,55;         4;000,86;         4;000,86;       456;098,28;       460;099,14;       181;039,35;        35;007,61;        52;011,30;       123;026,74;        40;008,70;         4;000,87;        16;003,48;         3;000,65;         2;000,43;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;005 ;B;       656;       552;084,15;       104;015,85;         2;000,36;         3;000,54;       547;099,09;       550;099,64;       214;038,91;        38;006,91;        72;013,09;       117;021,27;        48;008,73;        14;002,55;        33;006,00;         9;001,64;         2;000,36;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;005 ;C;       585;       484;082,74;       101;017,26;         0;000,00;         0;000,00;       484;100,00;       484;100,00;       222;045,87;        26;005,37;        59;012,19;       101;020,87;        42;008,68;         9;001,86;        20;004,13;         4;000,83;         1;000,21;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;006 ;U;       937;       712;075,99;       225;024,01;        10;001,40;         7;000,98;       695;097,61;       702;098,60;       258;036,75;        57;008,12;        90;012,82;       152;021,65;        83;011,82;        20;002,85;        21;002,99;        12;001,71;         2;000,28;         0;000,00;         0;000,00;06;Anoia                                   ;
08;250;Santa Margarida de Montbui                        ;01;007 ;U;       547;       443;080,99;       104;019,01;         1;000,23;         2;000,45;       440;099,32;       442;099,77;       166;037,56;        50;011,31;        71;016,06;        94;021,27;        28;006,33;        16;003,62;        11;002,49;         4;000,90;         0;000,00;         0;000,00;         0;000,00;06;Anoia                                   ;
08;251;Santa Margarida i els Monjos                      ;01;001 ;U;       860;       744;086,51;       116;013,49;         4;000,54;         4;000,54;       736;098,92;       740;099,46;       151;020,41;       196;026,49;       176;023,78;        94;012,70;        34;004,59;        41;005,54;        38;005,14;         6;000,81;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;251;Santa Margarida i els Monjos                      ;01;002 ;A;       506;       417;082,41;        89;017,59;         2;000,48;         1;000,24;       414;099,28;       415;099,52;        74;017,83;       148;035,66;        91;021,93;        44;010,60;        28;006,75;        17;004,10;         6;001,45;         6;001,45;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;251;Santa Margarida i els Monjos                      ;01;002 ;B;       614;       506;082,41;       108;017,59;         3;000,59;         2;000,40;       501;099,01;       503;099,41;        87;017,30;       199;039,56;       105;020,87;        46;009,15;        33;006,56;        18;003,58;        10;001,99;         2;000,40;         1;000,20;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;251;Santa Margarida i els Monjos                      ;01;003 ;A;       808;       639;079,08;       169;020,92;         1;000,16;         5;000,78;       633;099,06;       638;099,84;       187;029,31;        94;014,73;       134;021,00;       104;016,30;        57;008,93;        27;004,23;        21;003,29;         6;000,94;         3;000,47;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;251;Santa Margarida i els Monjos                      ;01;003 ;B;     1.024;       843;082,32;       181;017,68;         3;000,36;         4;000,47;       836;099,17;       840;099,64;       276;032,86;       128;015,24;       168;020,00;       138;016,43;        57;006,79;        26;003,10;        30;003,57;        12;001,43;         1;000,12;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;251;Santa Margarida i els Monjos                      ;01;004 ;A;       552;       474;085,87;        78;014,13;         6;001,27;         2;000,42;       466;098,31;       468;098,73;       173;036,97;        55;011,75;       106;022,65;        74;015,81;        25;005,34;        12;002,56;        13;002,78;         7;001,50;         1;000,21;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;251;Santa Margarida i els Monjos                      ;01;004 ;B;       665;       543;081,65;       122;018,35;         5;000,92;         2;000,37;       536;098,71;       538;099,08;       199;036,99;        68;012,64;        99;018,40;        92;017,10;        30;005,58;        15;002,79;        25;004,65;         8;001,49;         0;000,00;         0;000,00;         0;000,00;03;Alt Penedès                             ;
08;252;Barberà del Vallès                                ;01;001 ;A;       546;       460;084,25;        86;015,75;         0;000,00;         4;000,87;       456;099,13;       460;100,00;       136;029,57;        43;009,35;        91;019,78;        91;019,78;        50;010,87;        20;004,35;        15;003,26;         9;001,96;         1;000,22;         0;000,00;         0;000,00;40;Vallès Occidental                       ;
08;252;Barberà del Vallès                                ;01;001 ;B;       700;       590;084,29;       110;015,71;         0;000,00;         1;000,17;       589;099,83;       590;100,00;       198;033,56;        62;010,51;        88;014,92;       106;017,97;        76;012,88;        29;004,92;        20;003,39;         7;001,19;         3;000,51;         0;000,00;         0;000,00;40;Vallès Occidental                       ;
08;252;Barberà del Vallès                                ;01;001 ;C;       723;       611;084,51;       112;015,49;         5;000,82;         3;000,49;       603;098,69;       606;099,18;       200;033,00;        60;009,90;       125;020,63;        96;015,84;        60;009,90;        33;005,45;        19;003,14;         9;001,49;         1;000,17;         0;000,00;         0;000,00;40;Vallès Occidental                       ;
08;252;Barberà del Vallès                                ;01;002 ;U;       897;       742;082,72;       155;017,28;         3;000,40;         4;000,54;       735;099,06;       739;099,60;       248;033,56;        65;008,80;       105;014,21;       153;020,70;        87;011,77;        32;004,33;        23;003,11;        19;002,57;         3;000,41;         0;000,00;         0;000,00;40;Vallès Occidental                       ;
